CG_ID	MMP1	MMP2	MMH11	MMH12	log2_P_ratio	log2_H_ratio	perc_cis	FBgn_ID	Gene_name	tau	Age_classification	HK_bin	min	class	pvalsPar1.adj	pvalsHyb1.adj
CG10578	545	447	504	488	0.285981398480971	0.0465425859370302	16.274689956846	FBgn0263106	DnaJ-1	0.248	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	25.75634697	non_TS_HK	0.00905424568318294	0.90482004961862
CG10579	74	90	78	86	-0.282399730700725	-0.14086253583985	49.880548926277	FBgn0005640	Eip63E	0.464	Bilateria	non_HKs	0	non_TS_non_HK	0.415718421847702	0.878155445636779
CG10582	33	37	30	40	-0.165059246270496	-0.415037499278844	62.4101756765014	FBgn0028402	Sin	0.29	Eukaryota	non_HKs	0	non_TS_non_HK	0.843452096458634	0.649617900424817
CG10585	79	79	69	89	0	-0.367208974188229	50	FBgn0037044	CG10585	0.495	Bilateria	non_HKs	0	non_TS_non_HK	1	0.453181020300064
CG1059	207	346	284	269	-0.741141270137399	0.078284756948058	8.720487526764	FBgn0087013	Karybeta3	0.236	Eukaryota	HK	13.00589199	non_TS_HK	4.24353004971955e-08	0.857360486760785
CG10590	190	200	202	188	-0.0740005814437769	0.103622631074157	36.8441466549983	FBgn0035622	TM9SF3	0.357	Eukaryota	non_HKs	0	non_TS_non_HK	0.790461625949629	0.828607838919824
CG10600	89	150	124	115	-0.753085259529483	0.1087062594425	11.2010827701322	FBgn0032717	CG10600	0.451	Bilateria	non_HKs	0	non_TS_non_HK	0.000580838065705184	0.89139595350831
CG10602	328	320	327	321	0.0356239097307212	0.0267173383757794	74.9983327987692	FBgn0032721	CG10602	0.303	Eukaryota	non_HKs	0	non_TS_non_HK	0.891028711841695	0.997268604751608
CG10616	118	130	136	112	-0.139724763666613	0.280107919192735	40.0188127923306	FBgn0036286	CG10616	0.461	Eukaryota	non_HKs	0	non_TS_non_HK	0.660109369996307	0.472288899513266
CG10620	169	200	173	196	-0.24297675349254	-0.180081616478484	74.1147512632365	FBgn0036299	Tsf2	0.339	Bilateria	non_HKs	0	non_TS_non_HK	0.248638077605996	0.614206097731453
CG10623	47	99	91	55	-1.07476776840197	0.726434926674037	28.7396785212858	FBgn0032727	CG10623	0.542	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00013970813932909	0.0440185821885333
CG10627	248	245	244	249	0.0175583713843045	-0.0292645945051947	38.4617332365351	FBgn0036298	nst	0.277	Eukaryota	non_HKs	0	non_TS_non_HK	0.984668059899529	1
CG10628	42	40	49	33	0.070389327891398	0.570315724756755	53.2884768067581	FBgn0032818	CG10628	0.448	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.976541041102124	0.382767374077243
CG10631	30	95	63	62	-1.66296501272243	0.0230836131130412	1.35060427666163	FBgn0032817	CG10631	0.288	Pan-drosophilid	non_HKs	0	non_TS_non_HK	5.37778877061935e-08	1
CG10632	117	109	128	98	0.102180394806478	0.385290155884792	57.6436570542032	FBgn0036302	sowah	0.311	Diptera	non_HKs	0	non_TS_non_HK	0.786051284711311	0.265347333391393
CG10635	123	80	106	97	0.620586410451878	0.128007612376071	20.6268797092839	FBgn0035603	CG10635	0.274	Eukaryota	non_HKs	0	non_TS_non_HK	0.0130322460547547	0.87361319624422
CG1064	31	33	33	31	-0.0901978089715781	0.0901978089715782	33.3333333333333	FBgn0011715	Snr1	0.371	Eukaryota	non_HKs	0	non_TS_non_HK	0.968691016808268	1
CG10640	191	163	196	158	0.228700673804671	0.310929095938105	79.0851202498252	FBgn0035601	Uev1A	0.212	Eukaryota	HK	33.26946813	non_TS_HK	0.29566769872511	0.255816370321092
CG10642	141	131	134	138	0.106128350861343	-0.0424352663203966	22.2175467952	FBgn0004380	Klp64D	0.262	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.74161624796946	1
CG10645	561	587	594	554	-0.0653597325012594	0.100576954751577	37.7380137073477	FBgn0016031	lama	0.37	Eukaryota	non_HKs	0	non_TS_non_HK	0.642515734877504	0.613228123810547
CG10646	45	41	47	39	0.134301091711591	0.269186632815389	66.6184533828418	FBgn0036292	CG10646	0.291	Eukaryota	non_HKs	0	non_TS_non_HK	0.865830762979444	0.78528836417538
CG10648	113	120	112	121	-0.0867116331933308	-0.11150831521699	81.8079435635948	FBgn0030067	Rbm13	0.456	Eukaryota	non_HKs	0	non_TS_non_HK	0.823824802383602	0.888740113202352
CG1065	505	681	552	634	-0.431371410372914	-0.199814573361238	46.320773365231	FBgn0004888	Scsalpha	0.288	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	3.23711799334092e-06	0.143359878185759
CG10650	45	53	58	40	-0.236067358233524	0.53605290024021	40.9772128918468	FBgn0046302	CG10650	0.717	Pan-drosophilid	non_HKs	0	TS	0.656440406244014	0.354014717489912
CG10653	81	80	66	95	0.0179219079972623	-0.525461488972494	49.1616225968344	FBgn0001202	hook	0.193	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.18219216644085
CG10654	57	20	51	26	1.51096191927738	0.971985623830403	64.3289292357055	FBgn0036294	CG10654	0.419	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.000195931025871405	0.0607675501901491
CG10655	61	61	68	54	0	0.332575339086871	50	FBgn0002021	l(2)37Bb	0.417	Bilateria	non_HKs	0	non_TS_non_HK	1	0.599092398627253
CG10658	50	75	55	70	-0.584962500721156	-0.347923303420307	59.4778815721313	FBgn0014000	Hf	0.689	Pan-drosophilid	non_HKs	0	TS	0.0895756588901438	0.570493488191433
CG10669	48	45	44	49	0.0931094043914815	-0.155278225477911	38.4670200416911	FBgn0039329	CG10669	0.402	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.927442292114243	0.927676586731331
CG10671	204	270	245	229	-0.404390255079335	0.0974341509056265	16.2591171682536	FBgn0035586	CG10671	0.416	Eukaryota	non_HKs	0	non_TS_non_HK	0.0118311897613575	0.817621021709655
CG10672	193	168	181	180	0.20013961448932	0.00799279075353062	3.99360754937256	FBgn0035588	CG10672	0.366	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.371776811312346	1
CG10673	52	59	50	61	-0.182203331220749	-0.286881147788162	73.2663976319146	FBgn0035590	Prpk	0.358	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.730394463576687	0.700752404712679
CG10674	81	68	70	79	0.252387161634285	-0.174497731232137	29.0160912935753	FBgn0035592	CG10674	0.229	Eukaryota	non_HKs	0	non_TS_non_HK	0.508343148712565	0.829231998343107
CG10680	175	101	151	125	0.792999629080534	0.272620454662992	34.3783836291436	FBgn0032836	CG10680	0.778	Pan-drosophilid	non_HKs	0	TS	7.33978404223501e-05	0.455301061973434
CG10686	499	750	555	694	-0.587850780045983	-0.322447891340793	54.8519968478344	FBgn0041775	tral	0.344	Eukaryota	HK	13.61096226	non_TS_HK	2.06310891263055e-11	0.00233162132606315
CG10688	82	78	90	70	0.0721497857558354	0.362570079384708	55.5245673395506	FBgn0036300	CG10688	0.389	Eukaryota	non_HKs	0	non_TS_non_HK	0.907901214746125	0.455301061973434
CG10689	76	51	54	73	0.57550217147209	-0.434937056716549	30.091614291643	FBgn0086444	l(2)37Cb	0.405	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0926089011937507	0.412616051465685
CG10691	551	653	596	608	-0.245030672975273	-0.0287589929814239	11.7368950720411	FBgn0002031	l(2)37Cc	0.332	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0147488985656849	0.963629761121161
CG10695	157	135	148	144	0.217805151840796	0.0395283641866373	18.1484982575299	FBgn0029878	Pat1	0.343	Bilateria	non_HKs	0	non_TS_non_HK	0.387757782905604	1
CG1070	44	60	54	50	-0.447458976971221	0.111031312388744	16.5836788684254	FBgn0261238	Alh	0.379	Bilateria	non_HKs	0	non_TS_non_HK	0.281005132509087	0.972041635411811
CG10701	774	951	841	884	-0.297111774716153	-0.0719405691362874	24.2133012752578	FBgn0011661	Moe	0.236	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	HK	12.45232835	non_TS_HK	0.000153085578885526	0.675814741594851
CG10702	74	72	65	81	0.0395283641866373	-0.31748218985617	47.0697709838849	FBgn0032752	CG10702	0.505	Diptera	non_HKs	0	non_TS_non_HK	0.987774532927324	0.574598827266881
CG10703	76	102	65	113	-0.42449782852791	-0.797811149386733	68.1235145927274	FBgn0037881	GCC88	0.376	Bilateria	non_HKs	0	non_TS_non_HK	0.148761112262678	0.00756437720900509
CG10718	35	34	39	30	0.0418201756946269	0.37851162325373	52.9236574478839	FBgn0004374	neb	0.678	Bilateria	non_HKs	0	TS	1	0.69389655501258
CG10719	61	58	56	63	0.0727563424353141	-0.169925001442312	41.1833224015377	FBgn0010300	brat	0.393	Bilateria	non_HKs	0	non_TS_non_HK	0.943215098526883	0.876697187160198
CG10721	39	40	46	33	-0.036525876025114	0.47916783669856	48.164273408379	FBgn0032846	CG10721	0.368	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.52872754942657
CG10724	235	238	235	238	-0.0183008167429437	-0.0183008167429437	100	FBgn0260049	flr	0.255	Eukaryota	non_HKs	0	non_TS_non_HK	0.984217003844759	1
CG10726	25	21	21	25	0.251538766995964	-0.251538766995964	33.3333333333333	FBgn0014127	barr	0.43	Eukaryota	non_HKs	0	non_TS_non_HK	0.796832908274711	0.917836780734875
CG10728	31	34	42	23	-0.133266530863464	0.868755466721747	46.4382046126252	FBgn0003978	vls	0.511	Eukaryota	non_HKs	0	non_TS_non_HK	0.90297340565519	0.172232107283998
CG10732	42	107	82	67	-1.34914956362239	0.291462814160311	15.0854798703356	FBgn0036365	cmb	0.616	Pan-drosophilid	non_HKs	0	TS	9.6895610551891e-07	0.613228123810547
CG10737	209	362	273	298	-0.792486755002323	-0.126411379542309	15.9512293100645	FBgn0034420	CG10737	0.365	Bilateria	non_HKs	0	non_TS_non_HK	2.10348977486631e-09	0.675867648260224
CG10739	32	42	49	25	-0.39231742277876	0.970853654340484	41.5956883941542	FBgn0010309	pigeon	0.506	Diptera	non_HKs	0	non_TS_non_HK	0.479998142071042	0.0696617079166094
CG10741	75	82	72	85	-0.128733314122203	-0.239465934695389	68.3800464315842	FBgn0036373	Tgi	0.51	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.779946549713828	0.696719783389283
CG10742	64	75	70	69	-0.228818690495881	0.0207585601667975	7.67880515093567	FBgn0040334	Tsp3A	0.467	Diptera	non_HKs	0	non_TS_non_HK	0.581323356082343	1
CG10743	250	246	246	250	0.0232697793228473	-0.0232697793228472	33.3333333333333	FBgn0036376	Liprin-beta	0.253	Bilateria	non_HKs	0	non_TS_non_HK	0.965904207534323	1
CG10753	29	26	24	31	0.15754127698648	-0.369233809665719	41.2087213846936	FBgn0261933	SmD1	0.421	Eukaryota	non_HKs	0	non_TS_non_HK	0.891873306706347	0.75722168545385
CG10756	61	36	41	56	0.760812336120574	-0.44980291743952	27.0897371093408	FBgn0032847	Taf13	0.28	Eukaryota	non_HKs	0	non_TS_non_HK	0.0473621578869509	0.491876238493695
CG10757	71	59	72	58	0.267104070142841	0.31194400631474	87.4321877101914	FBgn0032849	mRpS18B	0.324	Bilateria	non_HKs	0	non_TS_non_HK	0.516970194592705	0.615028087975932
CG10763	76	40	64	52	0.925999418556223	0.299560281858908	32.349942759788	FBgn0030011	Gbeta5	0.561	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00504180382095378	0.672052526572654
CG10772	69	87	83	73	-0.334419039070559	0.185214872466908	26.277249343422	FBgn0004509	Fur1	0.394	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	2.22952988	non_TS_HK	0.327919422894278	0.801509912843961
CG10776	110	91	92	109	0.273565073325963	-0.244622368719913	32.0685923630604	FBgn0024179	wit	0.49	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.368182215126861	0.622618797839112
CG10777	118	189	167	140	-0.679599374859231	0.254421275529086	21.4079687009265	FBgn0029979	CG10777	0.285	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.000384985125346971	0.461842258600945
CG1079	20	22	25	17	-0.137503523749935	0.556393348524385	44.5011357578205	FBgn0026592	Fie	0.653	Diptera	non_HKs	0	TS	0.958245430005488	0.647769229373312
CG10795	89	80	87	82	0.153805336079035	0.0853914912306447	55.519199403306	FBgn0034626	CG10795	0.564	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.707449131429459	0.967157209923127
CG10798	188	244	208	224	-0.376148485885249	-0.106915203916512	28.4236698879411	FBgn0262656	Myc	0.28	Bilateria	non_HKs	0	non_TS_non_HK	0.029066939143776	0.801509912843961
CG10802	170	105	161	114	0.695145418471579	0.498026863949875	71.6435512219717	FBgn0029664	CG10802	0.277	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.000635622177091965	0.0577869902068138
CG10803	94	66	71	89	0.510194732319184	-0.325986311461716	28.049859599925	FBgn0029666	CG10803	0.393	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0919068725851868	0.5311744176562
CG10805	180	261	245	196	-0.53605290024021	0.321928094887362	27.2841439744555	FBgn0086451	l(2)k09022	0.394	Eukaryota	non_HKs	0	non_TS_non_HK	0.00078049939282373	0.160779023927061
CG10806	23	28	33	18	-0.283792966000591	0.874469117916141	43.0194172809297	FBgn0031865	Nha1	0.722	Diptera	non_HKs	0	TS	0.733832707877759	0.255436545505898
CG10811	265	356	285	336	-0.425884881515836	-0.237499313726656	55.7660823463218	FBgn0023213	eIF4G	0.158	Eukaryota	HK	9.260881452	non_TS_HK	0.00161394708477865	0.244022398341286
CG10825	45	28	38	35	0.684498174272071	0.118644496498619	17.3330625205526	FBgn0038860	Ice2	0.495	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.148173750829046	0.98599951500524
CG10833	31	23	25	29	0.430634354329862	-0.214124805352848	24.930585977814	FBgn0031689	Cyp28d1	0.553	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.523234505400199	0.931369993444268
CG10840	348	504	413	439	-0.534336427651188	-0.0880791581159129	16.4838393113281	FBgn0026259	eIF5B	0.363	Cellular_Organisms	non_HKs	0	non_TS_non_HK	9.77019762119026e-07	0.737069056631712
CG10842	25	86	34	77	-1.78240856492737	-1.17932369944456	66.1646113382885	FBgn0015037	Cyp4p1	0.65	Bilateria	non_HKs	0	TS	5.75367322971615e-08	0.00147995125231017
CG10847	96	399	240	255	-2.05528243550119	-0.0874628412503394	4.25551446066882	FBgn0004875	enc	0.333	Bilateria	non_HKs	0	non_TS_non_HK	5.5714798762791e-43	0.84258850015094
CG10850	37	27	35	29	0.454565863465481	0.271302021817394	59.6837650212149	FBgn0041147	ida	0.509	Eukaryota	non_HKs	0	non_TS_non_HK	0.440299468134144	0.844242173162386
CG10863	441	322	404	359	0.453717967442904	0.170371448928744	37.5500776151615	FBgn0027552	CG10863	0.313	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.000131402814363683	0.413488206797239
CG10866	38	38	37	39	0	-0.0759488532332986	50	FBgn0035475	CG10866	0.546	Bilateria	non_HKs	0	non_TS_non_HK	1	1
CG10874	20	33	34	19	-0.722466024471091	0.839535327806754	34.9582554690432	FBgn0031395	CG10874	0.324	Bilateria	non_HKs	0	non_TS_non_HK	0.215788270132744	0.265347333391393
CG10877	35	35	32	38	0	-0.247927513443586	50	FBgn0038804	CG10877	0.562	Diptera	non_HKs	0	non_TS_non_HK	1	0.856504561948202
CG10882	193	258	237	214	-0.418770218155174	0.147276262497112	20.6465115421487	FBgn0262126	Sec24CD	0.318	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0108869321326606	0.667244393866814
CG10888	73	164	113	124	-1.16772744573807	-0.134017347971688	11.4767661290158	FBgn0003249	Rh3	0.868	Diptera	non_HKs	0	TS	3.78049791729898e-08	0.83312919219719
CG10889	26	31	22	35	-0.253756592245783	-0.669851398307669	61.683663114468	FBgn0038769	CG10889	0.433	Bilateria	non_HKs	0	non_TS_non_HK	0.751566366625889	0.413488206797239
CG1089	25	23	20	28	0.120294233717712	-0.485426827170242	44.4877209114253	FBgn0261393	alpha-Est5	0.635	Bilateria	non_HKs	0	TS	0.962787549976342	0.675867648260224
CG10890	39	22	33	28	0.825970600224951	0.237039197300849	28.6982608383752	FBgn0002887	mus201	0.431	Eukaryota	non_HKs	0	non_TS_non_HK	0.106678860407845	0.892251332194145
CG10898	56	39	58	37	0.521952703195356	0.648527629498622	83.6699124063244	FBgn0037911	CG10898	0.46	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.218838386883471	0.227435958380508
CG10904	30	30	29	31	0	-0.0962153152593032	50	FBgn0034945	CG10904	0.27	Pan-drosophilid	non_HKs	0	non_TS_non_HK	1	1
CG10907	39	23	32	30	0.761840262805235	0.0931094043914815	12.2216439504832	FBgn0036207	CG10907	0.533	Eukaryota	non_HKs	0	non_TS_non_HK	0.139874811054631	1
CG10911	166	307	276	197	-0.887055414023255	0.486472637321793	26.1544331830583	FBgn0034295	CG10911	0.778	Pan-drosophilid	non_HKs	0	TS	1.22005801052783e-09	0.00650545331740059
CG10912	123	171	157	137	-0.475338009546658	0.1965886659311	22.6350251467297	FBgn0034296	CG10912	0.762	Pan-drosophilid	non_HKs	0	TS	0.0228375359204979	0.634035051484409
CG10913	35	59	49	45	-0.753360032416875	0.122856747785533	12.2970676675777	FBgn0028983	Spn55B	0.476	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0550825643387749	0.966580075408169
CG10914	36	42	33	45	-0.222392421336448	-0.447458976971221	66.5341247695601	FBgn0034307	CG10914	0.538	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.732166923164227	0.572564823819561
CG10915	184	203	198	189	-0.141773961128163	0.067114195858537	24.3165303363084	FBgn0034308	CG10915	0.271	Bilateria	non_HKs	0	non_TS_non_HK	0.543906040228182	0.932017505564746
CG10922	238	269	236	271	-0.176644599248681	-0.19950599199203	89.7190890783938	FBgn0011638	La	0.275	Eukaryota	non_HKs	0	non_TS_non_HK	0.34063137378903	0.453902689233917
CG10932	644	588	582	650	0.131244533278253	-0.159420565007533	35.420049561463	FBgn0029969	CG10932	0.396	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.246795662325383	0.273538036760878
CG10948	156	160	168	148	-0.036525876025114	0.18286405714981	45.459849137155	FBgn0036317	CG10948	0.284	Bilateria	non_HKs	0	non_TS_non_HK	0.949297785260803	0.651577696160287
CG10955	162	133	149	146	0.284567567383435	0.0293439615821445	10.3117730006826	FBgn0034722	Rtf1	0.369	Eukaryota	non_HKs	0	non_TS_non_HK	0.223727623534713	1
CG10960	1079	1088	979	1188	-0.0119836917623225	-0.279154071197071	51.0967559431455	FBgn0036316	CG10960	0.378	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	0.851653902	non_TS_HK	0.948438007725077	0.000280577246624013
CG10961	73	83	69	87	-0.185214872466908	-0.334419039070559	69.1486750732631	FBgn0265464	Traf6	0.361	Eukaryota	non_HKs	0	non_TS_non_HK	0.649965341979171	0.52524301558227
CG10964	21	20	17	24	0.070389327891398	-0.497499659470817	46.6965422383354	FBgn0030026	sni	0.397	Cellular_Organisms	non_HKs	0	non_TS_non_HK	1	0.706347147872571
CG10967	359	394	389	364	-0.134211785633325	0.0958317047874956	29.4074867300762	FBgn0260945	Atg1	0.329	Bilateria	non_HKs	0	non_TS_non_HK	0.383917169871151	0.728319550944632
CG10971	69	56	75	50	0.301169534720565	0.584962500721156	67.3333893285892	FBgn0036309	Hip1	0.42	Eukaryota	non_HKs	0	non_TS_non_HK	0.465256413219589	0.199264691180118
CG10973	54	41	45	50	0.397335497545385	-0.15200309344505	21.673186810135	FBgn0036306	CG10973	0.224	Eukaryota	non_HKs	0	non_TS_non_HK	0.387326712156204	0.930012904549184
CG10975	148	96	109	135	0.624490864907794	-0.308631272273904	24.8544735149317	FBgn0014007	Ptp69D	0.238	Bilateria	non_HKs	0	non_TS_non_HK	0.00499251612515052	0.412370805509482
CG10979	37	36	42	31	0.0395283641866373	0.438121112391885	52.3621195995503	FBgn0037379	CG10979	0.384	Pan-drosophilid	non_HKs	0	non_TS_non_HK	1	0.600636649626112
CG10981	36	40	33	43	-0.15200309344505	-0.381870635343644	62.4238685028856	FBgn0037384	dgrn	0.413	Bilateria	non_HKs	0	non_TS_non_HK	0.852346723043367	0.66798553488856
CG10984	106	106	114	98	0	0.218180170049533	50	FBgn0036305	CG10984	0.38	Bilateria	non_HKs	0	non_TS_non_HK	1	0.668799700664438
CG10986	206	216	227	195	-0.0683869749802501	0.219218173541304	43.2533713423148	FBgn0001087	g	0.275	Eukaryota	non_HKs	0	non_TS_non_HK	0.798179853004409	0.453902689233917
CG10988	62	82	64	80	-0.403355694231208	-0.321928094887362	79.8124582078737	FBgn0001612	Grip91	0.377	Eukaryota	non_HKs	0	non_TS_non_HK	0.240013179012337	0.571480853793794
CG1099	44	59	44	59	-0.423211430724544	-0.423211430724544	100	FBgn0023388	Dap160	0.364	Bilateria	non_HKs	0	non_TS_non_HK	0.319744679689214	0.513809369673997
CG10990	431	427	467	391	0.0134517994686078	0.25625394240231	51.3477242201696	FBgn0030520	Pdcd4	0.251	Eukaryota	non_HKs	0	non_TS_non_HK	0.981083011127744	0.0927354163790298
CG10992	936	843	1011	768	0.150975898641322	0.396604781181858	61.7539695572997	FBgn0030521	CtsB1	0.362	Diptera	non_HKs	0	non_TS_non_HK	0.0841983476559176	5.21795340685738e-07
CG10997	125	128	113	140	-0.034215715337913	-0.309104054529779	52.9294658377196	FBgn0030529	Clic	0.358	Eukaryota	non_HKs	0	non_TS_non_HK	0.968691016808268	0.395203512894448
CG1100	330	382	298	414	-0.211106613789933	-0.474318437037164	64.3117255764211	FBgn0028690	Rpn5	0.244	Eukaryota	non_HKs	0	non_TS_non_HK	0.139874811054631	0.000502654830962095
CG11006	163	235	206	192	-0.527788792333922	0.101538026462062	13.8928595513733	FBgn0262714	Sap130	0.28	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.00190630343489804	0.832646315172449
CG11007	70	79	72	77	-0.174497731232137	-0.096861539252589	55.5087671161368	FBgn0034455	CG11007	0.516	Eukaryota	non_HKs	0	non_TS_non_HK	0.684123847716771	0.958976304350014
